# Results of applying herd to all litmus tests with "exists" conditions.
# 
# herd: 7.56+03, Rev: exported
# herd -model aarch64.cat TEST.litmus 
#
# Tests where "Always" or "Sometimes" with "exists" was observed are marked "Allow".
# Tests where "Never" with "exists" was observed are marked "Forbid".
# Tests where "Always" with "forall" was observed are marked "Allow".
# Tests where "Sometimes" or "Never" with "forall" was observed are marked "Forbid".
# 
# The tests where executed using runall-HERD7.py.
# Date: 230730-07:08

ISA2+pooncerelease+fencembonceonce+poonceonce Allow
ISA2+pooncerelease+poacquireonce+fencembonceonce Forbid
ISA2+pooncerelease+poacquireonce+poacquireacquire Forbid
ISA2+pooncerelease+poacquireonce+poacquireonce Forbid
ISA2+pooncerelease+poacquireonce+poonceacquire Allow
ISA2+pooncerelease+poacquireonce+poonceonce Allow
ISA2+pooncerelease+poacquirerelease+fencembonceonce Forbid
ISA2+pooncerelease+poacquirerelease+poacquireacquire Forbid
ISA2+pooncerelease+poacquirerelease+poacquireonce Forbid
ISA2+pooncerelease+poacquirerelease+poonceacquire Allow
ISA2+pooncerelease+poacquirerelease+poonceonce Allow
ISA2+pooncerelease+poonceonce+fencembonceonce Allow
ISA2+pooncerelease+poonceonce+poacquireacquire Allow
ISA2+pooncerelease+poonceonce+poacquireonce Allow
ISA2+pooncerelease+poonceonce+poonceacquire Allow
ISA2+pooncerelease+poonceonce+poonceonce Allow
ISA2+pooncerelease+pooncerelease+fencembonceonce Forbid
ISA2+pooncerelease+pooncerelease+poacquireacquire Forbid
ISA2+pooncerelease+pooncerelease+poacquireonce Forbid
ISA2+pooncerelease+pooncerelease+poonceacquire Allow
ISA2+pooncerelease+pooncerelease+poonceonce Allow
ISA2+poreleaseonce+ctrlonceonce+fencembonceonce Allow
ISA2+poreleaseonce+ctrlonceonce+poacquireacquire Allow
ISA2+poreleaseonce+ctrlonceonce+poacquireonce Allow
ISA2+poreleaseonce+ctrlonceonce+poonceacquire Allow
ISA2+poreleaseonce+ctrlonceonce+poonceonce Allow
ISA2+poreleaseonce+fencembonceonce+fencembonceonce Allow
ISA2+poreleaseonce+fencembonceonce+poacquireacquire Allow
ISA2+poreleaseonce+fencembonceonce+poacquireonce Allow
ISA2+poreleaseonce+fencembonceonce+poonceacquire Allow
ISA2+poreleaseonce+fencembonceonce+poonceonce Allow
ISA2+poreleaseonce+poacquireonce+fencembonceonce Allow
ISA2+poreleaseonce+poacquireonce+poacquireacquire Allow
ISA2+poreleaseonce+poacquireonce+poacquireonce Allow
ISA2+poreleaseonce+poacquireonce+poonceacquire Allow
ISA2+poreleaseonce+poacquireonce+poonceonce Allow
ISA2+poreleaseonce+poacquirerelease+fencembonceonce Allow
ISA2+poreleaseonce+poacquirerelease+poacquireacquire Allow
ISA2+poreleaseonce+poacquirerelease+poacquireonce Allow
ISA2+poreleaseonce+poacquirerelease+poonceacquire Allow
ISA2+poreleaseonce+poacquirerelease+poonceonce Allow
ISA2+poreleaseonce+poonceonce+fencembonceonce Allow
ISA2+poreleaseonce+poonceonce+poacquireacquire Allow
ISA2+poreleaseonce+poonceonce+poacquireonce Allow
ISA2+poreleaseonce+poonceonce+poonceacquire Allow
ISA2+poreleaseonce+poonceonce+poonceonce Allow
ISA2+poreleaseonce+pooncerelease+fencembonceonce Allow
ISA2+poreleaseonce+pooncerelease+poacquireacquire Allow
ISA2+poreleaseonce+pooncerelease+poacquireonce Allow
ISA2+poreleaseonce+pooncerelease+poonceacquire Allow
ISA2+poreleaseonce+pooncerelease+poonceonce Allow
ISA2+poreleaserelease+ctrlonceonce+fencembonceonce Forbid
ISA2+poreleaserelease+ctrlonceonce+poacquireacquire Forbid
ISA2+poreleaserelease+ctrlonceonce+poacquireonce Forbid
ISA2+poreleaserelease+ctrlonceonce+poonceacquire Allow
ISA2+poreleaserelease+ctrlonceonce+poonceonce Allow
ISA2+poreleaserelease+fencembonceonce+fencembonceonce Forbid
ISA2+poreleaserelease+fencembonceonce+poacquireacquire Forbid
ISA2+poreleaserelease+fencembonceonce+poacquireonce Forbid
ISA2+poreleaserelease+fencembonceonce+poonceacquire Allow
ISA2+poreleaserelease+fencembonceonce+poonceonce Allow
ISA2+poreleaserelease+poacquireonce+fencembonceonce Forbid
ISA2+poreleaserelease+poacquireonce+poacquireacquire Forbid
ISA2+poreleaserelease+poacquireonce+poacquireonce Forbid
ISA2+poreleaserelease+poacquireonce+poonceacquire Allow
ISA2+poreleaserelease+poacquireonce+poonceonce Allow
ISA2+poreleaserelease+poacquirerelease+fencembonceonce Forbid
ISA2+poreleaserelease+poacquirerelease+poacquireacquire Forbid
ISA2+poreleaserelease+poacquirerelease+poacquireonce Forbid
ISA2+poreleaserelease+poacquirerelease+poonceacquire Allow
ISA2+poreleaserelease+poacquirerelease+poonceonce Allow
ISA2+poreleaserelease+poonceonce+fencembonceonce Allow
ISA2+poreleaserelease+poonceonce+poacquireacquire Allow
ISA2+poreleaserelease+poonceonce+poacquireonce Allow
ISA2+poreleaserelease+poonceonce+poonceacquire Allow
ISA2+poreleaserelease+poonceonce+poonceonce Allow
ISA2+poreleaserelease+pooncerelease+fencembonceonce Forbid
ISA2+poreleaserelease+pooncerelease+poacquireacquire Forbid
ISA2+poreleaserelease+pooncerelease+poacquireonce Forbid
ISA2+poreleaserelease+pooncerelease+poonceacquire Allow
ISA2+poreleaserelease+pooncerelease+poonceonce Allow
Luc03 Forbid
Luc04 Forbid
Luc05 Forbid
MP+fencewmbonceonce+addronceonce-[fronceonce-rf]onceonce Forbid
W+RWC+fencembonceonce+fencembonceonce+poonceacquire Allow
W+RWC+fencembonceonce+fencembonceonce+poreleaseacquire Forbid
W+RWC+fencembonceonce+fencembonceonce+poreleaseonce Allow
W+RWC+fencembonceonce+poacquireacquire+fencembonceonce Forbid
W+RWC+fencembonceonce+poacquireacquire+poonceacquire Allow
W+RWC+fencembonceonce+poacquireacquire+poonceonce Allow
W+RWC+fencembonceonce+poacquireacquire+poreleaseacquire Forbid
W+RWC+fencembonceonce+poacquireacquire+poreleaseonce Allow
W+RWC+fencembonceonce+poacquireonce+fencembonceonce Forbid
W+RWC+fencembonceonce+poacquireonce+poonceacquire Allow
W+RWC+fencembonceonce+poacquireonce+poonceonce Allow
W+RWC+fencembonceonce+poacquireonce+poreleaseacquire Forbid
W+RWC+fencembonceonce+poacquireonce+poreleaseonce Allow
W+RWC+fencembonceonce+poonceacquire+fencembonceonce Allow
W+RWC+fencembonceonce+poonceacquire+poonceacquire Allow
W+RWC+fencembonceonce+poonceacquire+poonceonce Allow
W+RWC+fencembonceonce+poonceacquire+poreleaseacquire Allow
W+RWC+fencembonceonce+poonceacquire+poreleaseonce Allow
W+RWC+fencembonceonce+poonceonce+poonceacquire Allow
W+RWC+fencembonceonce+poonceonce+poreleaseacquire Allow
W+RWC+fencembonceonce+poonceonce+poreleaseonce Allow
W+RWC+poonceonce+fencembonceonce+poonceacquire Allow
W+RWC+poonceonce+fencembonceonce+poreleaseacquire Allow
W+RWC+poonceonce+fencembonceonce+poreleaseonce Allow
W+RWC+poonceonce+poacquireacquire+fencembonceonce Allow
W+RWC+poonceonce+poacquireacquire+poonceacquire Allow
W+RWC+poonceonce+poacquireacquire+poonceonce Allow
W+RWC+poonceonce+poacquireacquire+poreleaseacquire Allow
W+RWC+poonceonce+poacquireacquire+poreleaseonce Allow
W+RWC+poonceonce+poacquireonce+fencembonceonce Allow
W+RWC+poonceonce+poacquireonce+poonceacquire Allow
W+RWC+poonceonce+poacquireonce+poonceonce Allow
W+RWC+poonceonce+poacquireonce+poreleaseacquire Allow
W+RWC+poonceonce+poacquireonce+poreleaseonce Allow
W+RWC+poonceonce+poonceacquire+fencembonceonce Allow
W+RWC+poonceonce+poonceacquire+poonceacquire Allow
W+RWC+poonceonce+poonceacquire+poonceonce Allow
W+RWC+poonceonce+poonceacquire+poreleaseacquire Allow
W+RWC+poonceonce+poonceacquire+poreleaseonce Allow
W+RWC+poonceonce+poonceonce+poonceacquire Allow
W+RWC+poonceonce+poonceonce+poreleaseacquire Allow
W+RWC+poonceonce+poonceonce+poreleaseonce Allow
W+RWC+pooncerelease+fencembonceonce+fencembonceonce Forbid
W+RWC+pooncerelease+fencembonceonce+poonceacquire Allow
W+RWC+pooncerelease+fencembonceonce+poonceonce Allow
W+RWC+pooncerelease+fencembonceonce+poreleaseacquire Forbid
W+RWC+pooncerelease+fencembonceonce+poreleaseonce Allow
W+RWC+pooncerelease+poacquireacquire+fencembonceonce Forbid
W+RWC+pooncerelease+poacquireacquire+poonceacquire Allow
W+RWC+pooncerelease+poacquireacquire+poonceonce Allow
W+RWC+pooncerelease+poacquireacquire+poreleaseacquire Forbid
W+RWC+pooncerelease+poacquireacquire+poreleaseonce Allow
W+RWC+pooncerelease+poacquireonce+fencembonceonce Forbid
W+RWC+pooncerelease+poacquireonce+poonceacquire Allow
W+RWC+pooncerelease+poacquireonce+poonceonce Allow
W+RWC+pooncerelease+poacquireonce+poreleaseacquire Forbid
W+RWC+pooncerelease+poacquireonce+poreleaseonce Allow
W+RWC+pooncerelease+poonceacquire+fencembonceonce Allow
W+RWC+pooncerelease+poonceacquire+poonceacquire Allow
W+RWC+pooncerelease+poonceacquire+poonceonce Allow
W+RWC+pooncerelease+poonceacquire+poreleaseacquire Allow
W+RWC+pooncerelease+poonceacquire+poreleaseonce Allow
W+RWC+pooncerelease+poonceonce+fencembonceonce Allow
W+RWC+pooncerelease+poonceonce+poonceacquire Allow
W+RWC+pooncerelease+poonceonce+poonceonce Allow
W+RWC+pooncerelease+poonceonce+poreleaseacquire Allow
W+RWC+pooncerelease+poonceonce+poreleaseonce Allow
W+RWC+poreleaseonce+fencembonceonce+fencembonceonce Allow
W+RWC+poreleaseonce+fencembonceonce+poonceacquire Allow
W+RWC+poreleaseonce+fencembonceonce+poonceonce Allow
W+RWC+poreleaseonce+fencembonceonce+poreleaseacquire Allow
W+RWC+poreleaseonce+fencembonceonce+poreleaseonce Allow
W+RWC+poreleaseonce+poacquireacquire+fencembonceonce Allow
W+RWC+poreleaseonce+poacquireacquire+poonceacquire Allow
W+RWC+poreleaseonce+poacquireacquire+poonceonce Allow
W+RWC+poreleaseonce+poacquireacquire+poreleaseacquire Allow
W+RWC+poreleaseonce+poacquireacquire+poreleaseonce Allow
W+RWC+poreleaseonce+poacquireonce+fencembonceonce Allow
W+RWC+poreleaseonce+poacquireonce+poonceacquire Allow
W+RWC+poreleaseonce+poacquireonce+poonceonce Allow
W+RWC+poreleaseonce+poacquireonce+poreleaseacquire Allow
W+RWC+poreleaseonce+poacquireonce+poreleaseonce Allow
W+RWC+poreleaseonce+poonceacquire+fencembonceonce Allow
W+RWC+poreleaseonce+poonceacquire+poonceacquire Allow
W+RWC+poreleaseonce+poonceacquire+poonceonce Allow
W+RWC+poreleaseonce+poonceacquire+poreleaseacquire Allow
W+RWC+poreleaseonce+poonceacquire+poreleaseonce Allow
W+RWC+poreleaseonce+poonceonce+fencembonceonce Allow
W+RWC+poreleaseonce+poonceonce+poonceacquire Allow
W+RWC+poreleaseonce+poonceonce+poonceonce Allow
W+RWC+poreleaseonce+poonceonce+poreleaseacquire Allow
W+RWC+poreleaseonce+poonceonce+poreleaseonce Allow
W+RWC+poreleaserelease+fencembonceonce+fencembonceonce Forbid
W+RWC+poreleaserelease+fencembonceonce+poonceacquire Allow
W+RWC+poreleaserelease+fencembonceonce+poonceonce Allow
W+RWC+poreleaserelease+fencembonceonce+poreleaseacquire Forbid
W+RWC+poreleaserelease+fencembonceonce+poreleaseonce Allow
W+RWC+poreleaserelease+poacquireacquire+fencembonceonce Forbid
W+RWC+poreleaserelease+poacquireacquire+poonceacquire Allow
W+RWC+poreleaserelease+poacquireacquire+poonceonce Allow
W+RWC+poreleaserelease+poacquireacquire+poreleaseacquire Forbid
W+RWC+poreleaserelease+poacquireacquire+poreleaseonce Allow
W+RWC+poreleaserelease+poacquireonce+fencembonceonce Forbid
W+RWC+poreleaserelease+poacquireonce+poonceacquire Allow
W+RWC+poreleaserelease+poacquireonce+poonceonce Allow
W+RWC+poreleaserelease+poacquireonce+poreleaseacquire Forbid
W+RWC+poreleaserelease+poacquireonce+poreleaseonce Allow
W+RWC+poreleaserelease+poonceacquire+fencembonceonce Allow
W+RWC+poreleaserelease+poonceacquire+poonceacquire Allow
W+RWC+poreleaserelease+poonceacquire+poonceonce Allow
W+RWC+poreleaserelease+poonceacquire+poreleaseacquire Allow
W+RWC+poreleaserelease+poonceacquire+poreleaseonce Allow
W+RWC+poreleaserelease+poonceonce+fencembonceonce Allow
W+RWC+poreleaserelease+poonceonce+poonceacquire Allow
W+RWC+poreleaserelease+poonceonce+poonceonce Allow
W+RWC+poreleaserelease+poonceonce+poreleaseacquire Allow
W+RWC+poreleaserelease+poonceonce+poreleaseonce Allow
Z3-relacq Forbid
Z6.0+fencembonceonce+ctrlonceonce+poonceacquire Allow
Z6.0+fencembonceonce+ctrlonceonce+poreleaseacquire Forbid
Z6.0+fencembonceonce+ctrlonceonce+poreleaseonce Allow
Z6.0+fencembonceonce+fencembonceonce+poonceacquire Allow
Z6.0+fencembonceonce+fencembonceonce+poreleaseacquire Forbid
Z6.0+fencembonceonce+fencembonceonce+poreleaseonce Allow
Z6.0+fencembonceonce+poacquireonce+fencembonceonce Forbid
Z6.0+fencembonceonce+poacquireonce+poonceacquire Allow
Z6.0+fencembonceonce+poacquireonce+poonceonce Allow
Z6.0+fencembonceonce+poacquireonce+poreleaseacquire Forbid
Z6.0+fencembonceonce+poacquireonce+poreleaseonce Allow
Z6.0+fencembonceonce+poacquirerelease+fencembonceonce Forbid
Z6.0+fencembonceonce+poacquirerelease+poonceacquire Allow
Z6.0+fencembonceonce+poacquirerelease+poonceonce Allow
Z6.0+fencembonceonce+poacquirerelease+poreleaseacquire Forbid
Z6.0+fencembonceonce+poacquirerelease+poreleaseonce Allow
Z6.0+fencembonceonce+poonceonce+poonceacquire Allow
Z6.0+fencembonceonce+poonceonce+poreleaseacquire Allow
Z6.0+fencembonceonce+poonceonce+poreleaseonce Allow
Z6.0+fencembonceonce+pooncerelease+fencembonceonce Forbid
Z6.0+fencembonceonce+pooncerelease+poonceacquire Allow
Z6.0+fencembonceonce+pooncerelease+poonceonce Allow
Z6.0+fencembonceonce+pooncerelease+poreleaseacquire Forbid
Z6.0+fencembonceonce+pooncerelease+poreleaseonce Allow
Z6.0+poonceonce+ctrlonceonce+poonceacquire Allow
Z6.0+poonceonce+ctrlonceonce+poreleaseacquire Allow
Z6.0+poonceonce+ctrlonceonce+poreleaseonce Allow
Z6.0+poonceonce+fencembonceonce+poonceacquire Allow
Z6.0+poonceonce+fencembonceonce+poreleaseacquire Allow
Z6.0+poonceonce+fencembonceonce+poreleaseonce Allow
Z6.0+poonceonce+poacquireonce+fencembonceonce Allow
Z6.0+poonceonce+poacquireonce+poonceacquire Allow
Z6.0+poonceonce+poacquireonce+poonceonce Allow
Z6.0+poonceonce+poacquireonce+poreleaseacquire Allow
Z6.0+poonceonce+poacquireonce+poreleaseonce Allow
Z6.0+poonceonce+poacquirerelease+fencembonceonce Allow
Z6.0+poonceonce+poacquirerelease+poonceacquire Allow
Z6.0+poonceonce+poacquirerelease+poonceonce Allow
Z6.0+poonceonce+poacquirerelease+poreleaseacquire Allow
Z6.0+poonceonce+poacquirerelease+poreleaseonce Allow
Z6.0+poonceonce+poonceonce+poonceacquire Allow
Z6.0+poonceonce+poonceonce+poreleaseacquire Allow
Z6.0+poonceonce+poonceonce+poreleaseonce Allow
Z6.0+poonceonce+pooncerelease+fencembonceonce Allow
Z6.0+poonceonce+pooncerelease+poonceacquire Allow
Z6.0+poonceonce+pooncerelease+poonceonce Allow
Z6.0+poonceonce+pooncerelease+poreleaseacquire Allow
Z6.0+poonceonce+pooncerelease+poreleaseonce Allow
Z6.0+pooncerelease+ctrlonceonce+fencembonceonce Forbid
Z6.0+pooncerelease+ctrlonceonce+poonceacquire Allow
Z6.0+pooncerelease+ctrlonceonce+poonceonce Allow
Z6.0+pooncerelease+ctrlonceonce+poreleaseacquire Forbid
Z6.0+pooncerelease+ctrlonceonce+poreleaseonce Allow
Z6.0+pooncerelease+fencembonceonce+fencembonceonce Forbid
Z6.0+pooncerelease+fencembonceonce+poonceacquire Allow
Z6.0+pooncerelease+fencembonceonce+poonceonce Allow
Z6.0+pooncerelease+fencembonceonce+poreleaseacquire Forbid
Z6.0+pooncerelease+fencembonceonce+poreleaseonce Allow
Z6.0+pooncerelease+poacquireonce+fencembonceonce Forbid
Z6.0+pooncerelease+poacquireonce+poonceacquire Allow
Z6.0+pooncerelease+poacquireonce+poonceonce Allow
Z6.0+pooncerelease+poacquireonce+poreleaseacquire Forbid
Z6.0+pooncerelease+poacquireonce+poreleaseonce Allow
Z6.0+pooncerelease+poacquirerelease+fencembonceonce Forbid
Z6.0+pooncerelease+poacquirerelease+poonceacquire Allow
Z6.0+pooncerelease+poacquirerelease+poonceonce Allow
Z6.0+pooncerelease+poacquirerelease+poreleaseacquire Forbid
Z6.0+pooncerelease+poacquirerelease+poreleaseonce Allow
Z6.0+pooncerelease+poonceonce+fencembonceonce Allow
Z6.0+pooncerelease+poonceonce+poonceacquire Allow
Z6.0+pooncerelease+poonceonce+poonceonce Allow
Z6.0+pooncerelease+poonceonce+poreleaseacquire Allow
Z6.0+pooncerelease+poonceonce+poreleaseonce Allow
Z6.0+pooncerelease+pooncerelease+fencembonceonce Forbid
Z6.0+pooncerelease+pooncerelease+poonceacquire Allow
Z6.0+pooncerelease+pooncerelease+poonceonce Allow
Z6.0+pooncerelease+pooncerelease+poreleaseacquire Forbid
Z6.0+pooncerelease+pooncerelease+poreleaseonce Allow
Z6.0+poreleaseonce+ctrlonceonce+fencembonceonce Allow
Z6.0+poreleaseonce+ctrlonceonce+poonceacquire Allow
Z6.0+poreleaseonce+ctrlonceonce+poonceonce Allow
Z6.0+poreleaseonce+ctrlonceonce+poreleaseacquire Allow
Z6.0+poreleaseonce+ctrlonceonce+poreleaseonce Allow
Z6.0+poreleaseonce+fencembonceonce+fencembonceonce Allow
Z6.0+poreleaseonce+fencembonceonce+poonceacquire Allow
Z6.0+poreleaseonce+fencembonceonce+poonceonce Allow
Z6.0+poreleaseonce+fencembonceonce+poreleaseacquire Allow
Z6.0+poreleaseonce+fencembonceonce+poreleaseonce Allow
Z6.0+poreleaseonce+poacquireonce+fencembonceonce Allow
Z6.0+poreleaseonce+poacquireonce+poonceacquire Allow
Z6.0+poreleaseonce+poacquireonce+poonceonce Allow
Z6.0+poreleaseonce+poacquireonce+poreleaseacquire Allow
Z6.0+poreleaseonce+poacquireonce+poreleaseonce Allow
Z6.0+poreleaseonce+poacquirerelease+fencembonceonce Allow
Z6.0+poreleaseonce+poacquirerelease+poonceacquire Allow
Z6.0+poreleaseonce+poacquirerelease+poonceonce Allow
Z6.0+poreleaseonce+poacquirerelease+poreleaseacquire Allow
Z6.0+poreleaseonce+poacquirerelease+poreleaseonce Allow
Z6.0+poreleaseonce+poonceonce+fencembonceonce Allow
Z6.0+poreleaseonce+poonceonce+poonceacquire Allow
Z6.0+poreleaseonce+poonceonce+poonceonce Allow
Z6.0+poreleaseonce+poonceonce+poreleaseacquire Allow
Z6.0+poreleaseonce+poonceonce+poreleaseonce Allow
Z6.0+poreleaseonce+pooncerelease+fencembonceonce Allow
Z6.0+poreleaseonce+pooncerelease+poonceacquire Allow
Z6.0+poreleaseonce+pooncerelease+poonceonce Allow
Z6.0+poreleaseonce+pooncerelease+poreleaseacquire Allow
Z6.0+poreleaseonce+pooncerelease+poreleaseonce Allow
Z6.0+poreleaserelease+ctrlonceonce+fencembonceonce Forbid
Z6.0+poreleaserelease+ctrlonceonce+poonceacquire Allow
Z6.0+poreleaserelease+ctrlonceonce+poonceonce Allow
Z6.0+poreleaserelease+ctrlonceonce+poreleaseacquire Forbid
Z6.0+poreleaserelease+ctrlonceonce+poreleaseonce Allow
Z6.0+poreleaserelease+fencembonceonce+fencembonceonce Forbid
Z6.0+poreleaserelease+fencembonceonce+poonceacquire Allow
Z6.0+poreleaserelease+fencembonceonce+poonceonce Allow
Z6.0+poreleaserelease+fencembonceonce+poreleaseacquire Forbid
Z6.0+poreleaserelease+fencembonceonce+poreleaseonce Allow
Z6.0+poreleaserelease+poacquireonce+fencembonceonce Forbid
Z6.0+poreleaserelease+poacquireonce+poonceacquire Allow
Z6.0+poreleaserelease+poacquireonce+poonceonce Allow
Z6.0+poreleaserelease+poacquireonce+poreleaseacquire Forbid
Z6.0+poreleaserelease+poacquireonce+poreleaseonce Allow
Z6.0+poreleaserelease+poacquirerelease+fencembonceonce Forbid
Z6.0+poreleaserelease+poacquirerelease+poonceacquire Allow
Z6.0+poreleaserelease+poacquirerelease+poonceonce Allow
Z6.0+poreleaserelease+poacquirerelease+poreleaseacquire Forbid
Z6.0+poreleaserelease+poacquirerelease+poreleaseonce Allow
Z6.0+poreleaserelease+poonceonce+fencembonceonce Allow
Z6.0+poreleaserelease+poonceonce+poonceacquire Allow
Z6.0+poreleaserelease+poonceonce+poonceonce Allow
Z6.0+poreleaserelease+poonceonce+poreleaseacquire Allow
Z6.0+poreleaserelease+poonceonce+poreleaseonce Allow
Z6.0+poreleaserelease+pooncerelease+fencembonceonce Forbid
Z6.0+poreleaserelease+pooncerelease+poonceacquire Allow
Z6.0+poreleaserelease+pooncerelease+poonceonce Allow
Z6.0+poreleaserelease+pooncerelease+poreleaseacquire Forbid
Z6.0+poreleaserelease+pooncerelease+poreleaseonce Allow
Z6.1+fencembonceonce+fencembonceonce+poacquireonce Forbid
Z6.1+fencembonceonce+fencembonceonce+poacquirerelease Forbid
Z6.1+fencembonceonce+fencembonceonce+pooncerelease Forbid
Z6.1+fencembonceonce+poonceonce+poacquireonce Allow
Z6.1+fencembonceonce+poonceonce+poacquirerelease Allow
Z6.1+fencembonceonce+poonceonce+pooncerelease Allow
Z6.1+fencembonceonce+pooncerelease+ctrlonceonce Forbid
Z6.1+fencembonceonce+pooncerelease+fencembonceonce Forbid
Z6.1+fencembonceonce+pooncerelease+poacquireonce Forbid
Z6.1+fencembonceonce+pooncerelease+poacquirerelease Forbid
Z6.1+fencembonceonce+pooncerelease+poonceonce Allow
Z6.1+fencembonceonce+pooncerelease+pooncerelease Forbid
Z6.1+fencembonceonce+poreleaseonce+ctrlonceonce Allow
Z6.1+fencembonceonce+poreleaseonce+fencembonceonce Allow
Z6.1+fencembonceonce+poreleaseonce+poacquireonce Allow
Z6.1+fencembonceonce+poreleaseonce+poacquirerelease Allow
Z6.1+fencembonceonce+poreleaseonce+poonceonce Allow
Z6.1+fencembonceonce+poreleaseonce+pooncerelease Allow
Z6.1+fencembonceonce+poreleaserelease+ctrlonceonce Forbid
Z6.1+fencembonceonce+poreleaserelease+fencembonceonce Forbid
Z6.1+fencembonceonce+poreleaserelease+poacquireonce Forbid
Z6.1+fencembonceonce+poreleaserelease+poacquirerelease Forbid
Z6.1+fencembonceonce+poreleaserelease+poonceonce Allow
Z6.1+fencembonceonce+poreleaserelease+pooncerelease Forbid
Z6.1+poonceonce+fencembonceonce+poacquireonce Allow
Z6.1+poonceonce+fencembonceonce+poacquirerelease Allow
Z6.1+poonceonce+fencembonceonce+pooncerelease Allow
Z6.1+poonceonce+poonceonce+poacquireonce Allow
Z6.1+poonceonce+poonceonce+poacquirerelease Allow
Z6.1+poonceonce+poonceonce+pooncerelease Allow
Z6.1+poonceonce+pooncerelease+ctrlonceonce Allow
Z6.1+poonceonce+pooncerelease+fencembonceonce Allow
Z6.1+poonceonce+pooncerelease+poacquireonce Allow
Z6.1+poonceonce+pooncerelease+poacquirerelease Allow
Z6.1+poonceonce+pooncerelease+poonceonce Allow
Z6.1+poonceonce+pooncerelease+pooncerelease Allow
Z6.1+poonceonce+poreleaseonce+ctrlonceonce Allow
Z6.1+poonceonce+poreleaseonce+fencembonceonce Allow
Z6.1+poonceonce+poreleaseonce+poacquireonce Allow
Z6.1+poonceonce+poreleaseonce+poacquirerelease Allow
Z6.1+poonceonce+poreleaseonce+poonceonce Allow
Z6.1+poonceonce+poreleaseonce+pooncerelease Allow
Z6.1+poonceonce+poreleaserelease+ctrlonceonce Allow
Z6.1+poonceonce+poreleaserelease+fencembonceonce Allow
Z6.1+poonceonce+poreleaserelease+poacquireonce Allow
Z6.1+poonceonce+poreleaserelease+poacquirerelease Allow
Z6.1+poonceonce+poreleaserelease+poonceonce Allow
Z6.1+poonceonce+poreleaserelease+pooncerelease Allow
Z6.1+pooncerelease+fencembonceonce+ctrlonceonce Forbid
Z6.1+pooncerelease+fencembonceonce+fencembonceonce Forbid
Z6.1+pooncerelease+fencembonceonce+poacquireonce Forbid
Z6.1+pooncerelease+fencembonceonce+poacquirerelease Forbid
Z6.1+pooncerelease+fencembonceonce+poonceonce Allow
Z6.1+pooncerelease+fencembonceonce+pooncerelease Forbid
Z6.1+pooncerelease+poonceonce+ctrlonceonce Allow
Z6.1+pooncerelease+poonceonce+fencembonceonce Allow
Z6.1+pooncerelease+poonceonce+poacquireonce Allow
Z6.1+pooncerelease+poonceonce+poacquirerelease Allow
Z6.1+pooncerelease+poonceonce+poonceonce Allow
Z6.1+pooncerelease+poonceonce+pooncerelease Allow
Z6.1+pooncerelease+pooncerelease+ctrlonceonce Forbid
Z6.1+pooncerelease+pooncerelease+fencembonceonce Forbid
Z6.1+pooncerelease+pooncerelease+poacquireonce Forbid
Z6.1+pooncerelease+pooncerelease+poacquirerelease Forbid
Z6.1+pooncerelease+pooncerelease+poonceonce Allow
Z6.1+pooncerelease+poreleaseonce+ctrlonceonce Allow
Z6.1+pooncerelease+poreleaseonce+fencembonceonce Allow
Z6.1+pooncerelease+poreleaseonce+poacquireonce Allow
Z6.1+pooncerelease+poreleaseonce+poacquirerelease Allow
Z6.1+pooncerelease+poreleaseonce+poonceonce Allow
Z6.1+pooncerelease+poreleaseonce+pooncerelease Allow
Z6.1+pooncerelease+poreleaserelease+ctrlonceonce Forbid
Z6.1+pooncerelease+poreleaserelease+fencembonceonce Forbid
Z6.1+pooncerelease+poreleaserelease+poacquireonce Forbid
Z6.1+pooncerelease+poreleaserelease+poacquirerelease Forbid
Z6.1+pooncerelease+poreleaserelease+poonceonce Allow
Z6.1+pooncerelease+poreleaserelease+pooncerelease Forbid
Z6.1+pooncereleases Forbid
Z6.1+poreleaseonce+fencembonceonce+ctrlonceonce Allow
Z6.1+poreleaseonce+fencembonceonce+fencembonceonce Allow
Z6.1+poreleaseonce+fencembonceonce+poacquireonce Allow
Z6.1+poreleaseonce+fencembonceonce+poacquirerelease Allow
Z6.1+poreleaseonce+fencembonceonce+poonceonce Allow
Z6.1+poreleaseonce+fencembonceonce+pooncerelease Allow
Z6.1+poreleaseonce+poonceonce+ctrlonceonce Allow
Z6.1+poreleaseonce+poonceonce+fencembonceonce Allow
Z6.1+poreleaseonce+poonceonce+poacquireonce Allow
Z6.1+poreleaseonce+poonceonce+poacquirerelease Allow
Z6.1+poreleaseonce+poonceonce+poonceonce Allow
Z6.1+poreleaseonce+poonceonce+pooncerelease Allow
Z6.1+poreleaseonce+pooncerelease+ctrlonceonce Allow
Z6.1+poreleaseonce+pooncerelease+fencembonceonce Allow
Z6.1+poreleaseonce+pooncerelease+poacquireonce Allow
Z6.1+poreleaseonce+pooncerelease+poacquirerelease Allow
Z6.1+poreleaseonce+pooncerelease+poonceonce Allow
Z6.1+poreleaseonce+pooncerelease+pooncerelease Allow
Z6.1+poreleaseonce+poreleaseonce+ctrlonceonce Allow
Z6.1+poreleaseonce+poreleaseonce+fencembonceonce Allow
Z6.1+poreleaseonce+poreleaseonce+poacquireonce Allow
Z6.1+poreleaseonce+poreleaseonce+poacquirerelease Allow
